protein_id,mbl_avg,mbl_max,mbl_min,sim_lin_avg,sim_lin_max,sim_lin_min,sim_resnik_avg,sim_resnik_max,sim_resnik_min,sim_schlicker_avg,sim_schlicker_max,sim_schlicker_min,sim_wang_avg,sim_wang_max,sim_wang_min
DUS6_HUMAN,8.074074074074074,16.0,1.0,0.06431400976039511,0.8918342218153349,0.0,0.38443364877219705,6.401819640510338,0.0,0.056305154176642225,0.8849154738029568,0.0,0.1045995597998574,0.9010216466450613,0.0
DGUOK_HUMAN,8.5,12.0,3.0,0.10445305679303349,0.7805590584118303,0.0,0.9341589704110279,6.884998291859521,0.0,0.10271702358155123,0.7797605325208719,0.0,0.08821043578019454,0.700147550035756,0.0
CP1B1_HUMAN,6.3478260869565215,12.0,1.0,0.2092920734824509,0.9170685143284757,0.0,1.2626561732576425,6.016157159698354,0.0,0.1977765291998058,0.9145667076397705,0.0,0.19532811499107242,0.9459578176988583,0.0
TRXR1_HUMAN,8.428571428571429,13.0,2.0,0.0304897743631607,0.35220606988129793,0.0,0.23146047733258035,3.059165714460793,0.0,0.02461938291423266,0.33567815577272186,0.0,0.10667075559715727,0.5901639344262295,0.0
GSTA3_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT1_HUMAN,8.0,9.0,7.0,0.011622921223405695,0.11622921223405694,0.0,0.10330986333723322,1.0330986333723322,0.0,0.0074862952114072585,0.07486295211407258,0.0,0.04380730859554406,0.23527276027956795,0.0
PHKG1_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUS7_HUMAN,8.0,19.0,1.0,0.09475712660659473,0.8604510271942378,0.0,0.6055639388752534,6.401819640510338,0.0,0.08916402306003228,0.8553704450549992,0.0,0.11676883407887119,0.8940640619194711,0.0
SIA4B_HUMAN,6.380952380952381,10.0,1.0,0.1540214113184724,0.9546193647192569,0.0,0.9655863445101223,7.2904633999676856,0.0,0.14228599151647275,0.9539683029189369,0.0,0.16235786854860393,0.8755436254440601,0.0
LTC4S_HUMAN,4.88,9.0,1.0,0.06207701896246854,0.6956930901485481,0.0,0.2501542524036087,3.9880883482132896,0.0,0.0488235344132179,0.6827983401401351,0.0,0.144035578590335,0.8822265772216779,0.0
DB114_HUMAN,12.642857142857142,20.0,1.0,0.1576272920664083,0.8176431475072116,0.0,0.8791182045107485,4.301000739427289,0.0,0.14652928699485124,0.8065600050985461,0.0,0.15236902952230189,0.8609236493634409,0.0
TKFC_HUMAN,8.222222222222221,16.0,2.0,0.0892708391173732,0.7118861810366565,0.0,0.6088555733342762,4.188121391355436,0.0,0.08335060703209306,0.7010834751351624,0.0,0.12417029360757459,0.7772471309430466,0.0
MGT5B_HUMAN,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05884599386534405,0.05884599386534405,0.05884599386534405
ADPRM_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPAT3_HUMAN,8.8,15.0,3.0,0.06692962392072105,0.7418576418068028,0.0,0.4597177044213083,5.2647410710144324,0.0,0.0662080212733857,0.7380216949759969,0.0,0.059392203005966794,0.5561400734831045,0.0
KMT5B_HUMAN,5.048387096774194,18.0,1.0,0.05048894196137902,0.9331608197742719,0.0,0.24839397817740624,6.670083627105018,0.0,0.04298111171780557,0.9319772987345581,0.0,0.17283521775971725,0.9115182060139307,0.0
DUS28_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETMR_HUMAN,9.339805825242719,20.0,1.0,0.05816997870191481,0.934714559361105,0.0,0.33372556026390876,7.289122835511241,0.0,0.04941284759460397,0.8816359488833174,0.0,0.09031804294132596,0.9390177268150273,0.0
ACBG2_HUMAN,6.2,12.0,1.0,0.09968882578357158,0.9119888909811539,0.0,0.7068303158960639,6.750126334778554,0.0,0.09371051457323877,0.9104763240400144,0.0,0.1228609371343466,0.9120738748269616,0.0
ODFP2_HUMAN,5.942857142857143,14.0,2.0,0.027550577321229265,0.8564556916923871,0.0,0.0948306909006795,2.967964984859361,0.0,0.01912033260527786,0.8124271719572221,0.0,0.10667998193769361,0.6815541612682515,0.0
CMPK2_HUMAN,4.0,5.0,3.0,0.12600006677047906,0.7503946232400164,0.0,0.9482572150068996,5.679684923077141,0.0,0.1246478820723873,0.74783230013627,0.0,0.1746681390040371,0.7263675368700201,0.0
ACER2_HUMAN,8.940298507462687,15.0,1.0,0.07178103274422726,0.9345634383035138,0.0,0.39752553853138056,5.84354441703136,0.0,0.05628612626059698,0.9318545587721994,0.0,0.10819970712450457,0.8494266165558447,0.0
LRRK2_HUMAN,9.447194719471947,22.0,1.0,0.024117625991827145,0.958467797821292,0.0,0.13843820955960026,6.750126334778554,0.0,0.01629145133824641,0.9387520749544332,0.0,0.07002044317673903,0.9270060375934089,0.0
ARH_HUMAN,9.101910828025478,17.0,1.0,0.024452558379674597,0.9132365757573073,0.0,0.15337623181092724,5.873397380181041,0.0,0.019341815022664327,0.9056846620447363,0.0,0.06099362010002338,0.9043207230597774,0.0
PAPD7_HUMAN,9.23076923076923,19.0,2.0,0.022449527447471362,0.5999940675734964,0.0,0.12796088328512392,4.754784424806262,0.0,0.01853228725648737,0.5948278782448585,0.0,0.07463581511343192,0.7690147091433218,0.0
KAD9_HUMAN,4.5625,8.0,2.0,0.04137027467320412,0.8698885407356435,0.0,0.23251180646977923,5.679684923077141,0.0,0.03491826169117555,0.8669181896209364,0.0,0.2299765263989484,0.805040863435024,0.0
RN213_HUMAN,10.986666666666666,19.0,1.0,0.04758550621895302,0.948826144347862,0.0,0.24091505955636222,4.927253685157205,0.0,0.0402344819350078,0.9258691800748601,0.0,0.07648317913719553,0.9009441563054529,0.0
PLPP4_HUMAN,11.666666666666666,14.0,9.0,0.018229614933338453,0.26516352280741157,0.0,0.1346625868208035,2.0811991829877114,0.0,0.012941105852731413,0.23207628908344285,0.0,0.03038768610591041,0.2217502847928507,0.0
ZDH20_HUMAN,7.0,14.0,2.0,0.07452634723598481,0.9497856969727899,0.0,0.36849086812056636,6.1918511112995755,0.0,0.06651321841377744,0.9471911604347178,0.0,0.09093183154099833,0.7819943033516302,0.0
CP135_HUMAN,6.866666666666666,18.0,1.0,0.05996167167935332,0.9498290802105027,0.0,0.23841977021297547,4.053249434274469,0.0,0.047630331921150425,0.9333344874029447,0.0,0.09641373549895088,0.8581737315058547,0.0
DUS29_HUMAN,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014505564243784139,0.08703338546270484,0.0
AWAT2_HUMAN,4.888888888888889,8.0,2.0,0.21948319464236898,0.7342260835432962,0.0,1.7106113094687394,5.656332874943214,0.0,0.21345503077837852,0.7316597349136905,0.0,0.20014896161300944,0.7469266775724398,0.0
TENS2_HUMAN,9.0,14.0,3.0,0.028443509985177955,0.32219049431945407,0.0,0.10046936600119125,1.3447156197566865,0.0,0.017890846614150552,0.20342230578838807,0.0,0.057756964283333045,0.5565129244804866,0.0
ACS2B_HUMAN,1.0,1.0,1.0,0.14070365065467527,0.8442219039280516,0.0,1.0398834518354272,6.239300711012564,0.0,0.14042910694608077,0.8425746416764847,0.0,0.12845438982636342,0.7707263389581805,0.0
DS13A_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYAT_HUMAN,6.714285714285714,11.0,1.0,0.06683042640484838,0.7279932446280765,0.0,0.4593341579650965,5.362571756415051,0.0,0.05908305294970722,0.7245798065671605,0.0,0.11063629941907437,0.9407897229906401,0.0
S27A4_HUMAN,10.974358974358974,18.0,1.0,0.08737650892462429,0.9866749082608428,0.0,0.5928111456756177,6.750126334778554,0.0,0.08626323427799219,0.9855197766609277,0.0,0.09296160948984092,0.9198808339571948,0.0
ST1C3_HUMAN,7.166666666666667,13.0,2.0,0.1347020400483406,0.7942774631053153,0.0,0.9196551100860298,5.521460917862246,0.0,0.12131723622627776,0.7839850356209157,0.0,0.1568774489083467,0.7289444010755487,0.0
PDE12_HUMAN,11.306122448979592,20.0,1.0,0.08837741796852466,0.926512809243594,0.0,0.5462639490948876,6.056979154218609,0.0,0.0803648814954035,0.9229316521202374,0.0,0.08281135901411212,0.9286851411326762,0.0
TECT3_HUMAN,7.0,8.0,6.0,0.017837461026347725,0.10472913346093442,0.0,0.0934975232624614,0.5511267726105114,0.0,0.007399374153502849,0.04437372491908304,0.0,0.07623663909703966,0.3015229538731237,0.0
MBOA5_HUMAN,2.769230769230769,4.0,2.0,0.25805863374688504,0.9401245326893419,0.0,1.8676416671609744,6.290594005400114,0.0,0.25644596256031726,0.938381862823869,0.0,0.2428247015107861,0.8329935129870658,0.0
PLB1_HUMAN,8.0,8.0,8.0,0.1509410037739834,0.4528230113219502,0.0,0.9210849184831019,2.7632547554493057,0.0,0.14141872391100405,0.42425617173301217,0.0,0.08897619051163926,0.2669285715349178,0.0
FAHD1_HUMAN,6.0,8.0,2.0,0.043090384102969836,0.9249437244330018,0.0,0.38240358812927255,8.54188580400661,0.0,0.03632829846366133,0.9247632476087222,0.0,0.10710988283209648,0.7289444010755487,0.0
S27A1_HUMAN,4.851851851851852,9.0,1.0,0.2332302195072695,1.0,0.0,1.7564069098487545,8.676757761087575,0.0,0.22691608594664245,0.9998294970161978,0.0,0.18925211230069333,0.9073634908401018,0.0
PLGT2_HUMAN,3.0,4.0,2.0,0.11017003149952759,0.6509190505156421,0.0,0.7485501934040744,4.4814427934601895,0.0,0.10727527391333053,0.6435525519927334,0.0,0.18574394020128135,0.5901639344262295,0.0
CNST_HUMAN,5.8,9.0,3.0,0.015324211567311426,0.3033381163617419,0.0,0.047783586810681636,0.9541634882030295,0.0,0.008890163456049129,0.18651223991925808,0.0,0.13203649672953574,0.6806694414674876,0.0
ENPP6_HUMAN,3.2,6.0,1.0,0.07744237379592689,0.7122530801427153,0.0,0.4651028620265893,5.107898599521462,0.0,0.06945230581306422,0.707944817609169,0.0,0.12085090207141376,0.869122007605582,0.0
SARM1_HUMAN,7.4,14.0,2.0,0.03395413589944515,0.7073663084532112,0.0,0.2930404237224997,6.143990531208238,0.0,0.03361446126113495,0.7058480588155556,0.0,0.0639678992429159,0.7289444010755488,0.0
PADI6_HUMAN,5.0,5.0,5.0,0.00017965640140118555,0.0017965640140118555,0.0,0.000985836696425698,0.00985836696425698,0.0,1.7624171811275143e-06,1.7624171811275143e-05,0.0,0.053529114878624995,0.32164129715420253,0.0
LRSM1_HUMAN,10.71875,19.0,1.0,0.05010904729506988,0.948826144347862,0.0,0.25123661857664065,5.107225064606205,0.0,0.045117900502743856,0.9258691800748601,0.0,0.07929971476358218,0.8311723392760672,0.0
LCLT1_HUMAN,4.6,7.0,2.0,0.07114332005914921,0.9069788325044678,0.0,0.44599541652412794,5.2647410710144324,0.0,0.0698606445299329,0.9022890882973715,0.0,0.09970705299646669,0.6512536269622797,0.0
ARSK_HUMAN,6.0,10.0,2.0,0.08183322806769988,0.810672886946015,0.0,0.6625550755844067,6.595975654951296,0.0,0.08096407645534297,0.8095656264175034,0.0,0.15032593819015574,0.7289444010755487,0.0
CHSS3_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOA1_HUMAN,2.6666666666666665,3.0,2.0,0.398216241977064,0.9401245326893419,0.0,2.8033460245714963,6.290594005400114,0.0,0.39667691627239293,0.938381862823869,0.0,0.3222043887174059,0.7452823377899707,0.0
MBOA2_HUMAN,2.769230769230769,4.0,2.0,0.3317896719602807,0.9401245326893419,0.0,2.40125357206411,6.290594005400114,0.0,0.32971623757755075,0.938381862823869,0.0,0.31220318765672506,0.8329935129870658,0.0
SSH2_HUMAN,10.0,10.0,10.0,0.00845765101896199,0.05074590611377194,0.0,0.04016526139451126,0.24099156836706756,0.0,0.0018112207467717407,0.010867324480630445,0.0,0.04117588675858158,0.1408214585079631,0.0
MTMR6_HUMAN,2.857142857142857,5.0,1.0,0.12936721239621496,0.9807121002361038,0.0,0.8469558684042706,6.670083627105018,0.0,0.12849950251622214,0.9794682702553166,0.0,0.14728114731289416,0.8862607598413088,0.0
GET4_HUMAN,7.135135135135135,12.0,1.0,0.0425819158422763,0.9545808949839227,0.0,0.24445913521519608,5.968707559985366,0.0,0.03885918925521149,0.9521395116207925,0.0,0.09600273435549068,0.9034867086527794,0.0
CHST3_HUMAN,8.0,8.0,8.0,0.02855755035366601,0.17134530212199606,0.0,0.1571790317186125,0.943074190311675,0.0,0.017436417360013296,0.10461850416007977,0.0,0.0364723839152586,0.2188343034915516,0.0
TM10C_HUMAN,8.452380952380953,22.0,1.0,0.09105647753280037,0.9823018280503345,0.0,0.6790756540849516,7.983610580527631,0.0,0.08852220786339823,0.9819668572649806,0.0,0.09676120053192135,0.8481256682470598,0.0
APTX_HUMAN,6.9375,11.0,2.0,0.038038735207084555,0.5414728904644198,0.0,0.2155420463215652,3.9880089124060683,0.0,0.028910715260662034,0.47797528906556785,0.0,0.10855119349018366,0.7469266775724398,0.0
PCAT2_HUMAN,4.333333333333333,7.0,2.0,0.12482381966457472,0.9401245326893419,0.0,0.834877209615932,6.290594005400114,0.0,0.1201025510124766,0.938381862823869,0.0,0.13338148039941086,0.7452823377899707,0.0
DCXR_HUMAN,8.285714285714286,13.0,4.0,0.039404328366317146,0.714143412722758,0.0,0.2930293756598326,5.135798437050262,0.0,0.03851109146873673,0.7099425691185065,0.0,0.05811688734208654,0.6306195085433605,0.0
KANL1_HUMAN,8.6,13.0,2.0,0.1115060243907774,0.8418785609766141,0.0,0.6504853765512877,5.64440984654624,0.0,0.10164923890334956,0.8389006384150309,0.0,0.1742135666860092,0.8177039447245954,0.0
ACOT1_HUMAN,7.333333333333333,10.0,2.0,0.11267513090501806,0.7371936450214925,0.0,0.6284827410117503,4.1495491165691964,0.0,0.09811872098722885,0.7255669762807443,0.0,0.1406370383987822,0.8361420766173432,0.0
TAXB1_HUMAN,6.642857142857143,14.0,1.0,0.08360093388575272,0.7563292213648344,0.0,0.5144821827812345,5.292367497741802,0.0,0.07936409926072602,0.7525250078899388,0.0,0.13266962860346493,0.8244796171689828,0.0
LDHD_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOGT3_HUMAN,2.0,2.0,2.0,0.13459808026987535,0.9194272439001647,0.0,0.9813256534998689,6.661854740545311,0.0,0.13164019383065717,0.9182515057366095,0.0,0.14915145484723513,0.7750680194309243,0.0
CP4Z1_HUMAN,4.0,4.0,4.0,0.10851932494311423,0.5433454259640338,0.0,0.8965741493339152,4.816192376769957,0.0,0.10722362171276165,0.537460177677082,0.0,0.11105047961481125,0.6155511704467728,0.0
CHSS1_HUMAN,7.666666666666667,14.0,4.0,0.0352617798031599,0.526062328085245,0.0,0.280963562009225,4.204595063174119,0.0,0.03454919898638482,0.5182098855294359,0.0,0.06664147843327017,0.6079647621304415,0.0
LPP60_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYR2_HUMAN,7.0,11.0,2.0,0.024694079516792262,0.7420831172600201,0.0,0.21106111241801426,6.595975654951296,0.0,0.022713062811739834,0.7410695403193722,0.0,0.07187993262152761,0.7289444010755486,0.0
KMT5C_HUMAN,7.6,18.0,1.0,0.053809382766575285,0.9331608197742719,0.0,0.3705835925826508,6.670083627105018,0.0,0.05213767536327126,0.9319772987345581,0.0,0.08937038181684248,0.841611758743031,0.0
ZDH17_HUMAN,7.333333333333333,12.0,1.0,0.04359959361391534,0.9497856969727899,0.0,0.21510617570600574,5.902828474391351,0.0,0.03831538486295192,0.9471911604347178,0.0,0.07421503679748813,0.8822265772216779,0.0
CAHM1_HUMAN,11.777777777777779,17.0,6.0,0.0378664207019647,0.7154883324117818,0.0,0.20744509271794948,3.892698732601743,0.0,0.035532511788184964,0.7008993508045561,0.0,0.04464012679140796,0.5216925318617742,0.0
CHERP_HUMAN,10.76923076923077,20.0,2.0,0.0033230100152937514,0.10625966876528234,0.0,0.0161306075973134,0.5511267726105114,0.0,0.0012542599600511124,0.045022212597054835,0.0,0.06686759271070988,0.5901639344262295,0.0
PHC2_HUMAN,6.666666666666667,11.0,3.0,0.09281419213899597,0.9216921015797732,0.0,0.6475248765580327,6.46539039861607,0.0,0.09203208674699014,0.9202575951725604,0.0,0.1419758577620945,0.5783699059561128,0.0
SIR2_HUMAN,8.632302405498281,19.0,1.0,0.04571312409740333,0.9897743070394112,0.0,0.27901575493638503,7.848738623446663,0.0,0.03848223517272367,0.9882292934869594,0.0,0.07645318266843695,0.9192078040018249,0.0
RIMKA_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS3_HUMAN,7.333333333333333,11.0,1.0,0.10080972844161018,0.9235798987022101,0.0,0.5547822985177486,5.065839848443352,0.0,0.09358529388053075,0.9177533929473966,0.0,0.10945723386563166,0.8494266165558446,0.0
PLPP6_HUMAN,6.195652173913044,15.0,1.0,0.12864428914265727,0.9772414853743812,0.0,0.8827578404598837,7.423994792592207,0.0,0.11901325340895173,0.9761927384144672,0.0,0.13244454662957197,0.8767343963496025,0.0
SIAH1_HUMAN,9.387096774193548,16.0,1.0,0.054927401440864665,0.948826144347862,0.0,0.23335151902562884,3.742283827956884,0.0,0.045942564642046255,0.9258691800748601,0.0,0.08084367378093746,0.8674197070175869,0.0
XRN1_HUMAN,6.166666666666667,19.0,1.0,0.14880504959978652,0.8729029587087157,0.0,1.0083227685308502,5.399613028095399,0.0,0.1446291234885043,0.8689588958944308,0.0,0.15789885820530822,0.926930975736061,0.0
CHSS2_HUMAN,4.0,4.0,4.0,0.08767705468087417,0.526062328085245,0.0,0.7007658438623531,4.204595063174119,0.0,0.08636831425490599,0.5182098855294359,0.0,0.10132746035507358,0.6079647621304415,0.0
NUP93_HUMAN,6.0,15.0,2.0,0.006391290995254404,0.21509016838047265,0.0,0.04332370641266594,1.5005032290704319,0.0,0.004646342302143655,0.16712121011250022,0.0,0.1061645959574018,0.5901639344262295,0.0
CLYBL_HUMAN,11.0,14.0,8.0,0.011186734634286967,0.11186734634286967,0.0,0.10330986333723322,1.0330986333723322,0.0,0.007205348493225615,0.07205348493225615,0.0,0.03995361614858301,0.19984387197501957,0.0
KDM8_HUMAN,7.105263157894737,15.0,2.0,0.05298453129783201,0.7583340103757374,0.0,0.2908887317449518,5.428370494796234,0.0,0.04583158393023116,0.6594670811050992,0.0,0.07627724313172606,0.6586564718732935,0.0
SPICE_HUMAN,6.166666666666667,17.0,2.0,0.04771690876469285,0.8564556916923871,0.0,0.17027812521229316,2.967964984859361,0.0,0.036944425928454414,0.8124271719572221,0.0,0.16092923965765638,0.7690147091433217,0.0
CXD3_HUMAN,5.75,7.0,3.0,0.004671813927332525,0.04325467056683973,0.0,0.025084993533132455,0.24099156836706756,0.0,0.0009297039690578188,0.009263063296155278,0.0,0.10541900045523345,0.4807121661721068,0.0
AADAT_HUMAN,4.055555555555555,9.0,2.0,0.2001352864644349,0.7699329006578887,0.0,1.749030975276451,6.526982783464344,0.0,0.1993493288264825,0.7663884525218677,0.0,0.21149748257564063,0.7289444010755487,0.0
ABD12_HUMAN,4.473684210526316,10.0,1.0,0.23037934901169652,0.9772967131488436,0.0,1.5881528579113062,6.59731621940774,0.0,0.2244934103345453,0.9752971290810198,0.0,0.17204785340006795,0.8857537692116461,0.0
METL4_HUMAN,8.882352941176471,20.0,3.0,0.03142625674181121,0.6118034682744816,0.0,0.21168101674072062,4.21775314775163,0.0,0.02784859634295213,0.6027905586442917,0.0,0.07621604765020781,0.6307190334946854,0.0
LARG2_HUMAN,7.0,13.0,1.0,0.08259491054398485,0.8259491054398485,0.0,0.4735175953417885,4.735175953417885,0.0,0.08186965259121157,0.8186965259121157,0.0,0.09859979372560497,0.9281539166116421,0.0
RDHE2_HUMAN,9.727272727272727,20.0,1.0,0.030679046862321167,0.952319255778721,0.0,0.15255381971065549,5.399613028095399,0.0,0.02641064663134571,0.9169208522224582,0.0,0.05800258086061724,0.8581737315058547,0.0
PGLT1_HUMAN,7.714285714285714,14.0,1.0,0.07866187284626484,0.9698750179039758,0.0,0.5316907469083391,6.526982783464344,0.0,0.07782027196438839,0.9684556886094822,0.0,0.07436536504599418,0.7958850424559111,0.0
PAG15_HUMAN,5.621621621621622,16.0,1.0,0.12452872838626927,0.9814353282339613,0.0,0.6588532145604695,6.016157159698354,0.0,0.11836925374511242,0.9620241606167167,0.0,0.13884540258116024,0.9217414909836181,0.0
CBR4_HUMAN,9.653846153846153,15.0,1.0,0.07371784136239462,0.9820031776534356,0.0,0.5156786463352352,7.848738623446663,0.0,0.06712461774999567,0.9816199569011805,0.0,0.06853131590691992,0.7958850424559111,0.0
PAPD5_HUMAN,11.061224489795919,23.0,2.0,0.051694523816307784,0.6773080792824009,0.0,0.3853860777144103,4.816192376769957,0.0,0.04864268058267255,0.6718235358111385,0.0,0.08223370811990052,0.7249571971124863,0.0
CBPC5_HUMAN,4.833333333333333,6.0,2.0,0.037110190917900555,0.20721093119543407,0.0020876210598052957,0.12365339256639424,0.6926285205770805,0.00985836696425698,0.017283880201887387,0.10355171565093711,2.047942180066512e-05,0.3680456324795447,0.5901639344262295,0.2940314835073147
SIR6_HUMAN,9.740506329113924,19.0,1.0,0.04577688062474642,0.9734851696148095,0.0,0.3036881732958991,8.136420695898444,0.0,0.037422926499554095,0.972915324637474,0.0,0.06888169062627782,0.8894118479722556,0.0
RN152_HUMAN,11.058823529411764,20.0,1.0,0.07311611454513327,0.948826144347862,0.0,0.33646290631347037,4.122880869487035,0.0,0.06611632068806986,0.9258691800748601,0.0,0.09018774498338185,0.9009441563054525,0.0
DDHD1_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DP13B_HUMAN,7.730769230769231,16.0,1.0,0.05433618955373867,0.9799941630254249,0.0,0.1780516802491345,3.6782049228670166,0.0,0.03966172897955441,0.9410310408525987,0.0,0.08904158456958433,0.9018276086524905,0.0
PCAT1_HUMAN,5.928571428571429,11.0,3.0,0.08803496097795777,0.7349433010899242,0.0,0.5042025977226066,5.2647410710144324,0.0,0.07849081314009283,0.7311431064598983,0.0,0.11700336960576488,0.6993883233767185,0.0
IPMK_HUMAN,6.428571428571429,10.0,1.0,0.06365819313370644,0.8785315826340768,0.0,0.49316115711492614,6.837137711768183,0.0,0.061593007470425565,0.8771834523282445,0.0,0.0917209297225378,0.9205990263535008,0.0
ACOT4_HUMAN,5.75,11.0,1.0,0.17952210959635106,0.8984495537450226,0.0,1.2468624458121014,6.056979154218609,0.0,0.16977420302184454,0.8943134688428716,0.0,0.20535371443230338,0.9407897229906401,0.0
DGLB_HUMAN,2.0,3.0,1.0,0.0804078387312421,0.7964506067844892,0.0,0.4745081681200546,4.735223314236289,0.0,0.07895322099569667,0.7894573819444303,0.0,0.12514385051302873,0.7707263389581807,0.0
PLPP5_HUMAN,6.0,9.0,3.0,0.027049206609988476,0.26516352280741157,0.0,0.20910575499519685,2.0811991829877114,0.0,0.023212856173376754,0.23207628908344285,0.0,0.07024624509649574,0.4807121661721067,0.0
RUVB2_HUMAN,8.837735849056603,18.0,1.0,0.03197247041441613,0.9440304754590594,0.0,0.17646765736409573,6.917375522359127,0.0,0.02534785079608672,0.9131059066485051,0.0,0.0665968450631284,0.9157215760618685,0.0
SNIP1_HUMAN,6.142857142857143,10.0,2.0,0.04271406944890236,0.6176243740533784,0.0,0.21490751816230205,3.1940376715417598,0.0,0.03950163784214259,0.5922980889792373,0.0,0.1280137714734304,0.5901639344262295,0.0
UBA3_HUMAN,5.266666666666667,10.0,1.0,0.07081691993024108,0.8500560807279588,0.0,0.2929294099510157,3.171426225155213,0.0,0.06092376212723794,0.7685289630110829,0.0,0.11596072214901881,0.9022741203107214,0.0
BRSK1_HUMAN,8.405405405405405,18.0,1.0,0.03651564381334365,0.7892907522166844,0.0,0.17613033734982128,3.598463818517505,0.0,0.03094727940450601,0.7676912354680436,0.0,0.07658142742546034,0.9092044860247547,0.0
NEIL3_HUMAN,4.6,10.0,1.0,0.11078132076246858,0.9261119652754892,0.0,0.7770832944182822,6.884998291859521,0.0,0.10799983311060425,0.9251645361550027,0.0,0.1286166212067456,0.8632995336873694,0.0
RIN3_HUMAN,6.0,12.0,1.0,0.1108914481487466,0.9799941630254249,0.0,0.49021252081689837,3.356600039134349,0.0,0.10406785063975972,0.9410310408525987,0.0,0.13008611284068877,0.9018276086524905,0.0
ACER1_HUMAN,7.972972972972973,12.0,1.0,0.10862105800900042,0.9345634383035138,0.0,0.6252798265328329,5.84354441703136,0.0,0.09762773233740125,0.9318545587721994,0.0,0.11331044881940379,0.8494266165558447,0.0
DUS19_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD3_HUMAN,2.0,3.0,1.0,0.16928075480154026,0.9064828624218106,0.0,1.0479306937737012,5.418661223066094,0.0,0.16838025899366663,0.9024643535687898,0.0,0.14650308605739668,0.7489758213511125,0.0
ELP5_HUMAN,4.4,8.0,2.0,0.0040585348594153435,0.010101138481523414,0.0,0.005915020178554188,0.00985836696425698,0.0,3.9813953249936024e-05,9.909148724977009e-05,0.0,0.3397459561612029,0.5901639344262295,0.10390433198701196
PDC6I_HUMAN,8.637931034482758,16.0,1.0,0.03322714818747185,0.9893321961761488,0.0,0.2205586167441077,7.578145472419466,0.0,0.029440413984239865,0.9873079870791132,0.0,0.08067323988228918,0.8145400593471811,0.0
TRI41_HUMAN,8.705882352941176,18.0,2.0,0.02857029847048982,0.6289291163720576,0.0,0.1535345115576779,3.453702879040086,0.0,0.024662525473887528,0.5974022348352486,0.0,0.0732900922967769,0.5901639344262295,0.0
ACO11_HUMAN,3.25,5.0,1.0,0.09653016765057047,0.9518267110470995,0.0,0.6086554255111379,6.056979154218609,0.0,0.09497302321284641,0.9495980436261111,0.0,0.2199214281127178,0.8985982218184176,0.0
PTPM1_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPC12_HUMAN,7.2,13.0,2.0,0.021573754545423263,0.3885602609860314,0.0,0.08695722105796168,1.6275029198317392,0.0,0.012540572534366792,0.2395430630098756,0.0,0.10598684020938347,0.7690147091433218,0.0
DHB8_HUMAN,10.571428571428571,15.0,3.0,0.04299128022175953,0.581933273746909,0.0,0.30965608541806794,4.76912486591197,0.0,0.04011213349488741,0.576993937667301,0.0,0.04787001964225448,0.5967439417810788,0.0
LGAT1_HUMAN,4.5,17.0,2.0,0.16908087749495984,0.9957209236950717,0.0,1.1967984668824914,6.290594005400114,0.0,0.16820882436648482,0.9938751971048077,0.0,0.15563385999931964,0.7452823377899707,0.0
KAT2B_HUMAN,10.420382165605096,20.0,1.0,0.04683168182434161,0.9836107085991468,0.0,0.27969899885426436,6.804955584185985,0.0,0.040989085907052865,0.980923772029315,0.0,0.06511715129033938,0.874749498997996,0.0
PMM1_HUMAN,10.0,10.0,10.0,0.0221984188040615,0.133190512824369,0.0,0.17793985779569219,1.067639146774153,0.0,0.014566174725904636,0.08739704835542782,0.0,0.03826713021180067,0.22960278127080402,0.0
